codigo,nome,municipio,melhor_candidato,score,score_nome,score_endereco,margem,motivo
"50029584","EMEI TIA EVA","Campo Grande","ESCOLA JEVA","0.3819","0.5","0.2766","0.0081","abaixo do limiar ou ambíguo"
"50029940","ESCOLA BATISTA ERILASIO NOGUEIRA","Campo Grande","ESCOLA ESTADUAL BRASILINA FERRAZ MONTEIR","0.3873","0.5079","0.2785","0.0057","abaixo do limiar ou ambíguo"
"50030116","NOTA 10 - UNIDADE GARCAS","Campo Grande","NOTA 10","0.4831","0.6667","0.2683","0.0166","abaixo do limiar ou ambíguo"
"50030230","EMEI SONIA HELENA BALDO BERNARDO DOS SANTOS","Campo Grande","CEINF SONIA HELENA BALDO B DOS SANTOS","0.6555","0.7636","0.7","0.6555","abaixo do limiar ou ambíguo"
"50030248","EMEI PROF LAURA RODRIGUES DE OLIVEIRA","Campo Grande","CENTRO DE EDUCACAO INFANTIL LAURA RODRIGUES DE OLIVEIRA","0.6989","0.7778","0.8333","0.1972","abaixo do limiar ou ambíguo"
"50030272","CENTRO DE EDUCACAO PROFISSIONAL EZEQUIEL FERREIRA LIMA","Campo Grande","CENTRO EDUCACIONAL CARROSSEL","0.4088","0.5278","0.3137","0.0271","abaixo do limiar ou ambíguo"
"50030310","ESCOLA SALESIANA SAO DOMINGOS SAVIO","Campo Grande","ESCOLA PLINIO MENDES DOS SANTOS","0.3817","0.5","0.2759","0.0117","abaixo do limiar ou ambíguo"
"50030469","COLEGIO DE ENSINO MEDIO NOVA GERACAO","Campo Grande","COLEGIO NOVA GERACAO","0.6358","0.8","0.5376","0.0958","abaixo do limiar ou ambíguo"
"50030485","CEC-COLEGIO EVANGELICO CAMPO-GRANDENSE","Campo Grande","COLEGIO EVANGELICO","0.6232","0.6531","0.8395","0.1249","abaixo do limiar ou ambíguo"
"50030604","LAR CRECHE NOSSA SENHORA DO PERPETUO SOCORRO","Campo Grande","CRECHE PERPETUO SOCORRO","0.6228","0.6667","0.8056","0.2107","abaixo do limiar ou ambíguo"
"50031058","EM NERONE MAIOLINO","Campo Grande","","","","","","sem candidato nominal"
"50031147","ESPACO EDUCACIONAL INTERAGIR","Campo Grande","ESPACO INFANTIL","0.4137","0.5926","0.1782","0.003","abaixo do limiar ou ambíguo"
"50031198","COLEGIO REI LEAO","Campo Grande","COLEGIO REINO CRESCER","0.4572","0.5806","0.3738","0.0162","abaixo do limiar ou ambíguo"
"50031287","CENTRO DE CAPACITACAO DE PROFISSIONAIS DA EDUCACAO E DE ATENDIMENTO AS PESSOAS COM SURDEZ - CAS","Campo Grande","CENTRO ESTADUAL DE EDUCACAO DE JOVENS E ADOLESCENTES PROFESSORA IGNES DE LAMONICA GUIMARAES","0.3418","0.4667","0.2018","0.3418","abaixo do limiar ou ambíguo"
"50031295","CENTRO ESTADUAL DE EDUCACAO ESPECIAL E INCLUSIVA","Campo Grande","CENTRO DE EDUCACAO EMEI CLOTILDE CHAIA","0.3905","0.5479","0.1951","0.0073","abaixo do limiar ou ambíguo"
"50031465","CEIAN- ANANDAMOYI","Campo Grande","","","","","","sem candidato nominal"
"50031503","EMEI MICHELI REGINA LOCATELLI","Campo Grande","CENTRO DE EDUCACAO INFANTIL MICHELE REGINA LOCATELLI","0.6293","0.76","0.608","0.6293","abaixo do limiar ou ambíguo"
"50031716","C EDUCACIONAL LATINO AMERICANO","Campo Grande","MATERNA BERCARIO E EDUCACAO INFANTIL","0.3826","0.4912","0.3","0","abaixo do limiar ou ambíguo"
"50031783","NOTA 10 INTERNACIONAL - UNIDADE GENERAL OSORIO","Campo Grande","ESCOLA GENERAL OSORIO","0.5081","0.5581","0.6234","0.5081","abaixo do limiar ou ambíguo"
"50032003","EMEI MARIA DULCE PRATA CANCADO","Campo Grande","ESC ESTADUAL MARIA CONSTANCA","0.3703","0.4898","0.2564","0.0024","abaixo do limiar ou ambíguo"
"50032100","COLEGIO BIONATUS II","Campo Grande","BIONATUS","0.6197","0.875","0.297","0.1702","abaixo do limiar ou ambíguo"
"50032399","CAEE - CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO DA ASSOCIACAO PESTALOZZI DE CAMPO GRANDE MS","Campo Grande","CENTRO ESTADUAL DE EDUCACAO DE JOVENS E ADOLESCENTES PROFESSORA IGNES DE LAMONICA GUIMARAES","0.3767","0.4903","0.2796","0.0021","abaixo do limiar ou ambíguo"
"50032470","CAEE - GIRASSOL","Campo Grande","CEINF GIRASSOL","0.415","0.6087","0.1446","0.415","abaixo do limiar ou ambíguo"
"50032631","EMEI SANTA EMILIA","Campo Grande","","","","","","sem candidato nominal"
"50032640","ASSOCIACAO TAGARELA","Campo Grande","ASSOCIACAO SANTA PATRICIA","0.3954","0.5128","0.2979","0.3954","abaixo do limiar ou ambíguo"
"50032704","ASSUPERO - ASSOCIACAO UNIFICADA PAULISTA DE ENSINO RENOVADO OBJETIVO","Campo Grande","","","","","","sem candidato nominal"
"50032968","ESC DE EDUC PROFISSIONAL DA FUNDACAO SOCIAL DO TRABALHO DE CG - FUNSAT","Campo Grande","CENTRO SOCIAL DOM BOSCO EDUCACAO E RESPONSABILIDADE SOCIAL","0.3532","0.4717","0.2338","0.3532","abaixo do limiar ou ambíguo"
"50033069","CENTRO DE APOIO PEDAGOGICO AO DEFICIENTE VISUAL - CAP-DV-MS","Campo Grande","","","","","","sem candidato nominal"
"50033239","COLEGIO CLASSE A UNIDADE II","Campo Grande","COLEGIO CLASSE A","0.5774","0.8333","0.2338","0.1983","abaixo do limiar ou ambíguo"
"50033247","ESCOLA TECNICA EDUCA","Campo Grande","ESCOLA COLIBRI EDUCACAO ESPECIAL","0.3764","0.4889","0.2821","0.0022","abaixo do limiar ou ambíguo"
"50033344","CEAMETEA-CENTRO ESTADUAL DE APOIO MULTIDISCIPLINAR EDUCACIONAL","Campo Grande","ESCOLA ESTADUAL DE ATENDIMENTO MULTIDISCIPLINAR PARA ALTAS HABILIDADES","0.4739","0.5299","0.5591","0.0514","abaixo do limiar ou ambíguo"
"50033441","ESCOLA PRIMEIRA INFANCIA","Campo Grande","ESCOLA BILINGUE PRIME","0.3894","0.5128","0.275","0.0022","abaixo do limiar ou ambíguo"
"50033450","COLEGIO BIONATUS-ENSINO FUNDAMENTAL","Campo Grande","BIONATUS","0.5737","0.56","0.8713","0.0472","abaixo do limiar ou ambíguo"
"50033484","CENTEC CURSOS TECNICOS LTDA-ME","Campo Grande","","","","","","sem candidato nominal"
"50033573","ESCOLA MON PETIT KIDS - AJEL EDUCACIONAL - EPP","Campo Grande","ESCOLA MON PETIT","0.5621","0.56","0.8267","0.0649","abaixo do limiar ou ambíguo"
"50033611","COLEGIO REFFERENCIAL","Campo Grande","COLEGIO E CURSO REFFERENCIAL","0.6693","0.8571","0.5301","0.0476","abaixo do limiar ou ambíguo"
"50033638","REDE DE ENSINO TECNICO CETEPS","Campo Grande","","","","","","sem candidato nominal"
"50033735","INSTITUTO DA CRIANCA E DO ADOLESCENTE PRIMEIROS PASSOS","Campo Grande","","","","","","sem candidato nominal"
"50033883","CENTRO EDUCACIONAL JEAN PIAGET","Campo Grande","ALFA BETA CENTRO EDUCACIONAL","0.4843","0.68","0.241","0.0072","abaixo do limiar ou ambíguo"
"50033921","MATERNA BERCARIO LTDA EPP","Campo Grande","MATERNA BERCARIO E EDUCACAO INFANTIL","0.6274","0.6512","0.8602","0.0168","abaixo do limiar ou ambíguo"
"50033930","INSTITUTO DE EDUCACAO COOPERAR LTDA","Campo Grande","IPOG INSTITUTO DE POS GRADUACAO","0.3912","0.5357","0.2273","0.0201","abaixo do limiar ou ambíguo"
"50033972","CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO O CASULO","Campo Grande","CENTRO EDUCACIONAL SUPER ACAO","0.4484","0.5135","0.5","0.0063","abaixo do limiar ou ambíguo"
"50034073","ESCOLA CONQUISTA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL EIRELE-ME","Campo Grande","ESCOLA DE EDUCACAO INFANTIL E ENSINO FUN","0.5258","0.7253","0.2927","0.044","abaixo do limiar ou ambíguo"
"50034162","COLEGIO RUI BARBOSA -UNIDADE AERO RANCHO","Campo Grande","COLEGIO RUI BARBOSA UNIDADE CDA","0.5297","0.7797","0.1782","0.07","abaixo do limiar ou ambíguo"
"50034197","COLEGIO MASTER LTDA","Campo Grande","COLEGIO PINTE O 7","0.3892","0.4828","0.3457","0.0191","abaixo do limiar ou ambíguo"
"50034219","ESCOLA DE EDUCACAO FUNDAMENTAL ALFA LTDA -ME","Campo Grande","ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTA","0.4878","0.7143","0.1728","0.0078","abaixo do limiar ou ambíguo"
"50034227","ESCOLA DE EDUCACAO FUNDAMENTAL BETA LTDA -ME","Campo Grande","ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL N","0.48","0.6667","0.2564","0.0024","abaixo do limiar ou ambíguo"
"50034286","BERCARIO BABY TIME","Campo Grande","MATERNA BERCARIO E EDUCACAO INFANTIL","0.3509","0.4865","0.1895","0","abaixo do limiar ou ambíguo"
"50034308","EMEI PROF ELZA FRANCISCA DE SOUZA MACIEL","Campo Grande","CEINF NOROESTE PROF ELZA FRANCISCA","0.5782","0.5806","0.8393","0.1952","abaixo do limiar ou ambíguo"
"50034383","CENTRO DE EDUCACAO PROFISSIONAL-SENAC TURISMO E GASTRONOMIA","Campo Grande","CENTRO EDUCACIONAL CARROSSEL","0.3967","0.5","0.3333","0.0106","abaixo do limiar ou ambíguo"
"50034430","ESCOLA ABC JUNIOR","Campo Grande","COLEGIO ABC","0.5066","0.5","0.7561","0.0725","abaixo do limiar ou ambíguo"
"50034472","CASA DE MARIA","Campo Grande","CENTRO DE EDUCACAO DE CRIANCAS","0.3983","0.5333","0.26","0.0065","abaixo do limiar ou ambíguo"
"50034499","CENTRO DE ESTUDOS ASES DA EDUCACAO LTDA","Campo Grande","SALAS DE ESTUDOS","0.5108","0.72","0.2478","0.0706","abaixo do limiar ou ambíguo"
"50034537","COLEGIO MON GEANT ENSINO FUNDAMENTAL I E II LTDA","Campo Grande","ESCOLA MON GEANT","0.4741","0.4516","0.7467","0.026","abaixo do limiar ou ambíguo"
"50034561","GEMS - CENTRO EDUCACIONAL MS LTDA - EDC - ESCOLA DE CURSOS","Campo Grande","ALFA BETA CENTRO EDUCACIONAL","0.3761","0.4776","0.3077","0.0088","abaixo do limiar ou ambíguo"
"50034570","CENTRO DE EXCELENCIA EM BOVINOCULTURA DE CORTE","Campo Grande","CEGRAN CENTRO DE ENSINO","0.3662","0.4828","0.2574","0.3662","abaixo do limiar ou ambíguo"
"50034600","CENTRO ESTADUAL DE FORMACAO DE PROFESSORES INDIGENAS DE MS","Campo Grande","CENTRO ESTADUAL DE EDUCACAO DE JOVENS E ADOLESCENTES PROFESSORA IGNES DE LAMONICA GUIMARAES","0.363","0.4959","0.2136","0.363","abaixo do limiar ou ambíguo"
"50034626","ESCOLA ESTADUAL PROFESSOR ALBERTO ELPIDIO FERREIRA DIAS - PROFESSOR TITO","Campo Grande","ESCOLA ESTADUAL PROFESSORA JOELINA DE AL","0.3927","0.5316","0.2424","0.0044","abaixo do limiar ou ambíguo"
"50034685","COLEGIO PRIMAVERA","Campo Grande","CEIP CENTRO EDUCACIONAL INFANTIL PRIMAVE","0.5023","0.4615","0.8312","0.1123","abaixo do limiar ou ambíguo"
"50034839","COLEGIO HARMONIA - UNIDADE II","Campo Grande","COLEGIO HARMONIA","0.6358","0.875","0.359","0.0326","abaixo do limiar ou ambíguo"
"50034855","INSTITUTO VIEIRA DE EDUCACAO LTDA","Campo Grande","LIBERA LIMES INSTITUTO DE ENSINO","0.4391","0.5405","0.4","0.0175","abaixo do limiar ou ambíguo"
"50034952","HUBY CURSOS","Campo Grande","","","","","","sem candidato nominal"
"50035010","GRUPO EDUCACIONAL ATOS","Campo Grande","ALFA BETA CENTRO EDUCACIONAL","0.4267","0.5116","0.4211","0.0365","abaixo do limiar ou ambíguo"
"50035088","COLEGIO MAESTRIA - ENEM E VESTIBULARES","Campo Grande","COLEGIO REFFERENCIAL VESTIBULARES","0.4565","0.623","0.2703","0.0302","abaixo do limiar ou ambíguo"
"50035126","COLEGIO CONSTRUINDO O FUTURO","Campo Grande","CANTINHO CONSTRUINDO SONHOS","0.3684","0.5","0.2247","0.0092","abaixo do limiar ou ambíguo"
"50035134","SUPREMA KIDS ESCOLA DE EDUCACAO INFANTIL","Campo Grande","ESCOLA DE EDUCACAO INFANTIL","0.5729","0.807","0.2791","0.0192","abaixo do limiar ou ambíguo"
"50035150","EMEI PROFª LUZINETE CEZAR GONCALVES","Campo Grande","ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PTOFESSORA LUZINETE CEZAR GONCALVES","0.636","0.6875","0.8067","0.2848","abaixo do limiar ou ambíguo"
"50035266","EMEI PROFª IRACEMA DA CUNHA BARRETO","Campo Grande","CEINF PROF IRACEMA C BARRETO","0.644","0.7727","0.6341","0.271","abaixo do limiar ou ambíguo"
"50035274","EM PROFª AGLAIR MARIA ALVES","Campo Grande","E E PROF FLAVINA MARIA DA SILVA","0.3311","0.4615","0.1728","0.3311","abaixo do limiar ou ambíguo"
"50035282","INSTITUTO KOCH EL SHADAY","Campo Grande","INSTITUTO YASSUDA","0.3786","0.5143","0.2299","0.3786","abaixo do limiar ou ambíguo"
"50035320","COLEGIO ADVENTISTA VILAS BOAS","Campo Grande","COLEGIO ADVENTISTA","0.5424","0.7805","0.225","0.1476","abaixo do limiar ou ambíguo"
"50035371","COLEGIO DE EDUCACAO INFANTIL MONTEIRO LOBATO LTDA","Campo Grande","COLEGIO MONTEIRO LOBATO","0.5884","0.6842","0.6316","0.1458","abaixo do limiar ou ambíguo"
"50035428","CRECHE NOSSA SENHORA AUXILIADORA - UNIDADE II","Campo Grande","COLEGIO NOSSA SENHORA AUXILIADORA","0.6798","0.989","0.2564","0.0515","abaixo do limiar ou ambíguo"
"50035452","ESCOLA ESPECIAL O CASULO","Campo Grande","ESCOLA O CASULO","0.4863","0.6875","0.2308","0.0948","abaixo do limiar ou ambíguo"
"50035517","ESCOLA ESPLENDOR DO SABER","Campo Grande","ESCOLA CAMINHO DO SABER","0.3925","0.55","0.198","0.0016","abaixo do limiar ou ambíguo"
"50035576","INSTY COLEGIO E CURSOS","Campo Grande","MAESTRIA COLEGIO ECURSOS","0.5157","0.7179","0.2716","0.0563","abaixo do limiar ou ambíguo"
"50035649","ASSOCIACAO SUL MATO GROSSENSE DE AMPARO A CRIANCA E AO ADOLESCENTE-ASSOMAT","Campo Grande","","","","","","sem candidato nominal"
"50035690","COLEGIO EVORA","Campo Grande","COLEGIO EVANGELICO","0.4498","0.5926","0.3171","0","abaixo do limiar ou ambíguo"
"50035703","COLEGIO STATUS - UNIDADE II","Campo Grande","COLEGIO STATUS","0.7338","0.8333","0.835","0.3456","abaixo do limiar ou ambíguo"
"50035720","ESCOLA INTEGRADA HORIZONTE - CAEEH","Campo Grande","ESCOLA DE EDUCACAO ESPECIAL ESCOLA INTEGRADA HORIZONTE","0.6925","0.766","0.8369","0.3041","abaixo do limiar ou ambíguo"
"50035738","CEI - CLAUDETE DE OLIVEIRA DA VERA CRUZ","Campo Grande","CEINF MARIA DE OLIVEIRA LIMA","0.3103","0.4528","0.1136","0.3103","abaixo do limiar ou ambíguo"
"50035746","ESCOLA MATER CARMELI","Campo Grande","ESCOLA TURMA DA MONICA","0.4236","0.5714","0.2667","0.0018","abaixo do limiar ou ambíguo"
"50035754","ESCOLA PROFª NAZARETH MENDES SILVA - EP NMS","Campo Grande","ESCOLA LAR DE NAZARE","0.3674","0.4898","0.2453","0.3674","abaixo do limiar ou ambíguo"
"50035770","CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO MARCELO TAKAHASHI","Campo Grande","CENTRO EDUCACIONAL MARECHAL RONDON","0.3731","0.4819","0.2857","0.0025","abaixo do limiar ou ambíguo"
"50035797","ESCOLA SOMAE","Campo Grande","ESCOLA SONHO MEU","0.4857","0.6957","0.2093","0.0251","abaixo do limiar ou ambíguo"
"50035827","ESCOLA MUNDO MAGICO UNIDADE II","Campo Grande","ESCOLA DE EDUCACAO INFANTIL MUNDO MAGICO","0.6138","0.6667","0.7711","0.0566","abaixo do limiar ou ambíguo"
"50035851","ESCOLA IMAGINAR UNIDADE II","Campo Grande","ESCOLA IMAGINAR","0.7586","0.875","0.8312","0.3422","abaixo do limiar ou ambíguo"
"50035860","ESCOLA IMAGINAR UNIDADE III","Campo Grande","ESCOLA IMAGINAR","0.5704","0.8235","0.2299","0.1566","abaixo do limiar ou ambíguo"
"50035975","EMEI PROFª DULCE COUTRIM DE FREITAS","Campo Grande","","","","","","sem candidato nominal"
"50036009","DESAFIO CENTRO EDUCACIONAL","Campo Grande","ALFA BETA CENTRO EDUCACIONAL","0.5355","0.6809","0.4359","0.0352","abaixo do limiar ou ambíguo"
"50036033","COLEGIO STATUS - UNIDADE JARDIM DOS ESTADOS","Campo Grande","COLEGIO ADVENTISTA JARDIM DOS ESTADOS","0.5085","0.7164","0.2474","0.1119","abaixo do limiar ou ambíguo"
"50036050","GAPPE ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL LTDA","Campo Grande","ESCOLA DE EDUCACAO INFANTIL E ENSINO FUN","0.5566","0.7952","0.2444","0.0023","abaixo do limiar ou ambíguo"
"50036068","MAPLE BEAR - UNIDADE II","Campo Grande","MAPLE BEAR ESCOLA","0.6042","0.8889","0.2041","0.6042","abaixo do limiar ou ambíguo"
"50036130","INSTITUTO DE EDUCACAO BOA NOVA","Campo Grande","INSTITUTO SAO VICENTE","0.4349","0.5455","0.3721","0.0421","abaixo do limiar ou ambíguo"
"50036157","GRAU TECNICO - CAMPO GRANDE CENTRO","Campo Grande","CAMPO GRANDE ESCOLA DE COREANO","0.4538","0.6316","0.2391","0.0146","abaixo do limiar ou ambíguo"
"50036165","ESCOLA AMARELINHA YELLOW - UNIDADE II","Campo Grande","ESCOLA MUNICIPAL PADRE TOMAZ GHIRARDELLI","0.3686","0.4516","0.3409","0.0048","abaixo do limiar ou ambíguo"
"50036173","COLEGIO FUTURO LTDA","Campo Grande","ESCOLA NOVO FUTURO","0.4288","0.5556","0.3243","0.0464","abaixo do limiar ou ambíguo"
"50036181","ESCOLA AGUAPE","Campo Grande","ESCOLA AGAPPE","0.573","0.8182","0.2526","0.0568","abaixo do limiar ou ambíguo"
"50036254","INSTITUTO VIVA ENSINO FUNDAMENTAL BILINGUE","Campo Grande","INSTITUTO PENRABEL ENSINO FUNDAMENTAL E MEDIO","0.6316","0.6316","0","0.0558","abaixo do limiar ou ambíguo"
"50036319","CENTRO EDUCACIONAL MADRE CLARA RICCI","Campo Grande","JOAO E MARIA CENTRO EDUCACIONAL","0.6667","0.6667","0","0.0226","abaixo do limiar ou ambíguo"
"50036335","ASSOCIACAO EDUCACIONAL CAMINHO SEGURO","Campo Grande","CENTRO EDUCACIONAL CARROSSEL","0.5862","0.5862","0","0.0288","abaixo do limiar ou ambíguo"
"50036394","ESCOLA BILINGUE HARMONIA - UNIDADE I","Campo Grande","COLEGIO HARMONIA","0.6364","0.6364","0","0","abaixo do limiar ou ambíguo"
"50036424","REFERENCIAL CURSOS LTDA","Campo Grande","COLEGIO E CURSO REFFERENCIAL","0.7778","0.7778","0","0.3127","abaixo do limiar ou ambíguo"
"50036432","RED HOUSE INTERNACIONAL SCHOOL","Campo Grande","","","","","","sem candidato nominal"
"50036459","ESCOLA BIOVILLA LTDA - ME","Campo Grande","ESCOLA BIO VILLA","0.8125","0.8125","0","0.2078","abaixo do limiar ou ambíguo"
"50036491","COLEGIO SAO FRANCISCO DE ASSIS","Campo Grande","CEINF SAO FRANCISCO DE ASSIS","0.6097","0.8649","0.2826","0.0228","abaixo do limiar ou ambíguo"
"50036513","CENTRO INTEGRADO DA CRIANCA E DO ADOLESCENTE","Campo Grande","CIEE CENTRO DE INTEGRACAO EMPRESA ESCOLA","0.507","0.507","0","0.007","abaixo do limiar ou ambíguo"
"50036564","ESCOLA PLANETA UNIDADE JARDIM DOS ESTADOS","Campo Grande","COLEGIO ADVENTISTA JARDIM DOS ESTADOS","0.6829","0.6829","0","0.1723","abaixo do limiar ou ambíguo"
"50036580","CENTRO EDUCACIONAL CONSTRUINDO O SABER - UNIDADE II","Campo Grande","ALFA BETA CENTRO EDUCACIONAL","0.4191","0.5455","0.3111","0.0148","abaixo do limiar ou ambíguo"
"50036661","INSTITUTO MURANO EDUCACIONAL","Campo Grande","INSTITUTO YASSUDA","0.5517","0.5517","0","0.0063","abaixo do limiar ou ambíguo"
"50038206","EDUCANDARIO ESPIRITA BLAISE PASCAL","Campo Grande","ESCOLA ESPIRITA BLAISE PASCAL","0.6683","0.7755","0.7211","0.6683","abaixo do limiar ou ambíguo"
"50041207","EMEI RAMZA BEDOGLIN DOMINGOS","Campo Grande","","","","","","sem candidato nominal"
"50041606","EMEI LAFAYETE CAMARA DE OLIVEIRA","Campo Grande","EMEI ALOINA DE OLIVEIRA SOARES","0.396","0.5385","0.2391","0.0269","abaixo do limiar ou ambíguo"
"50041800","EMEI MARIA CARLOTA TIBAU DE VASCONCELOS","Campo Grande","CEINF MARIA CARLOTA TIBAU DE VASCONCELOS","0.6573","0.9153","0.3457","0.2128","abaixo do limiar ou ambíguo"
"50042807","ESCOLA CRISTA ESTACAO CRIANCA","Campo Grande","ESC ESTADUAL MARIA CONSTANCA","0.4255","0.5714","0.274","0.0267","abaixo do limiar ou ambíguo"
"50043609","CEI - NOVA ESPERANCA","Campo Grande","COLEGIO NOVA GERACAO","0.4212","0.5455","0.3191","0.4212","abaixo do limiar ou ambíguo"
"50051806","COLEGIO DE ENSINO FUNDAMENTAL NOVA GERACAO","Campo Grande","COLEGIO NOVA GERACAO","0.5627","0.6667","0.5745","0.0647","abaixo do limiar ou ambíguo"
"50059866","EMEI REGINA VITORAZZI SEBBEN","Campo Grande","","","","","","sem candidato nominal"
"50059882","EMEI SANDRA MARA GOBBO","Campo Grande","CEINF SANDRA MARA GOBBO","0.7187","0.8485","0.7407","0.3506","abaixo do limiar ou ambíguo"
"50059890","EM PROFESSORA ANA LUCIA DE OLIVEIRA BATISTA","Campo Grande","ESCOLA MUNICIPAL ANA LUCIA DE OLIVEIRA B","0.6071","0.7317","0.5902","0.2056","abaixo do limiar ou ambíguo"
"50059904","EM PROFESSORA IRACEMA MARIA VICENTE","Campo Grande","ESCOLA INTEGRAL IRACEMA MARIA VICENTE","0.6216","0.75","0.6022","0.2451","abaixo do limiar ou ambíguo"
"50059912","EMEI CARLOS NEI DA SILVA","Campo Grande","ESCOLA MUNICIPAL CARLOS VILHALVA CRISTALDO","0.3742","0.5143","0.2128","0.3742","abaixo do limiar ou ambíguo"
"50060015","NOVAESCOLA","Campo Grande","NOVA ESCOLA ENSINO MEDIO","0.5367","0.6207","0.5843","0.0062","abaixo do limiar ou ambíguo"
"50069802","COLEGIO JESUS CRIANCA","Campo Grande","CENTRO DE EDUCACAO DE CRIANCAS","0.4854","0.6667","0.2772","0.0393","abaixo do limiar ou ambíguo"
"50070800","ESCOLA PADRAO LTDA","Campo Grande","ESCOLA PADRAO","0.6674","0.8462","0.549","0.221","abaixo do limiar ou ambíguo"
"50071807","CROE - SONHO ENCANTADO","Campo Grande","","","","","","sem candidato nominal"
"50072846","EM JOSE MAURO MESSIAS DA SILVA - POETA DAS MORENINHAS","Campo Grande","","","","","","sem candidato nominal"
"50082825","IFMS - CAMPUS CAMPO GRANDE","Campo Grande","COLEGIO MILITAR DE CAMPO GRANDE","0.4711","0.6667","0.2222","0.0951","abaixo do limiar ou ambíguo"
"50022849","EM OITO DE DEZEMBRO","Campo Grande","ESCOLA MUNICIPAL 8 DE DEZEMBRO","0.599","0.7778","0.449","0.1579","abaixo do limiar ou ambíguo"
"50009257","EM AGRICOLA BARAO DO RIO BRANCO","Campo Grande","ESCOLA AGRICOLA","0.3633","0.5","0.2051","0.0133","abaixo do limiar ou ambíguo"
"50014366","EE DR RUBENS DE CASTRO PINTO","Caracol","","","","","","sem candidato nominal"
"50014374","ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOAO JOSE LEITE DA SILVA POLO","Caracol","ESCOLA MUNICIPAL JOAO JOSE MARTINS LEITE","0.5676","0.6154","0.7158","0.5676","abaixo do limiar ou ambíguo"
"50014382","EMR INACIO SILVESTRE MONTEIRO","Caracol","ESCOLA MUNICIPAL INACIO MONTEIRO","0.5792","0.6316","0.7216","0.5792","abaixo do limiar ou ambíguo"
"50010174","CENTRO MUNICIPAL DE EDUCACAO VEREADORA ILMA ALVES DA COSTA","Cassilândia","CENTRO DE EDUCACAO LUAIR MONTEIRO MALTA","0.3851","0.4634","0.3762","0.3851","abaixo do limiar ou ambíguo"
"50010182","ESCOLA MUNICIPAL ANTONIO PAULINO","Cassilândia","ESCOLA MUNICIPAL AMIM JOSE","0.4779","0.6","0.4074","0.0009","abaixo do limiar ou ambíguo"
"50010530","COLEGIO GERACAO","Cassilândia","","","","","","sem candidato nominal"
"50010549","COLEGIO INTELECTUS","Cassilândia","","","","","","sem candidato nominal"
"50010573","EM AMIN JOSE","Cassilândia","ESCOLA MUNICIPAL AMIM JOSE","0.6489","0.7143","0.7925","0.3111","abaixo do limiar ou ambíguo"
"50022113","CMEI - JURACY LUCAS","Cassilândia","CRECHEVJURACY LUCAS","0.6682","0.7407","0.8037","0.6682","abaixo do limiar ou ambíguo"
"50022130","CMEI MARIA PARREIRA LEAL","Cassilândia","","","","","","sem candidato nominal"
"50028219","CMEI - RICARDO BARBOSA SANDOVAL","Cassilândia","","","","","","sem candidato nominal"
"50029444","EM ADRIELE BARBOSA SILVA","Cassilândia","ESCOLA MUNICIPAL ADRIELE","0.4666","0.5","0.6024","0.4666","abaixo do limiar ou ambíguo"
"50030892","ESCOLA EVANGELICA AVIVAMENTO BIBLICO","Cassilândia","ESCOLA EVANGELICA","0.5512","0.6383","0.5979","0.5512","abaixo do limiar ou ambíguo"
"50031694","CENTRO MUNICIPAL DE EDUCACAO INFANTIL LUAIR MONTEIRO MALTA RIGONATO","Cassilândia","CENTRO DE EDUCACAO LUAIR MONTEIRO MALTA","0.547","0.6813","0.4792","0.547","abaixo do limiar ou ambíguo"
"50035495","ESCOLA MUNICIPAL MARIA APARECIDA DE PAULA","Cassilândia","ESCOLA MUNICIPAL ADRIELE","0.4647","0.6071","0.3396","0.0574","abaixo do limiar ou ambíguo"
"50036386","COLEGIO ANGLO CASSILANDIA","Cassilândia","INSTITUTO EDUCACIONAL DE CASSILANDIA","0.6471","0.6471","0","0.6471","abaixo do limiar ou ambíguo"
"50010620","EM INDAIA DO SUL - POLO","Cassilândia","","","","","","sem candidato nominal"
"50010638","CENTRO EDUCACIONAL DE CHAPADAO DO SUL - APAE","Chapadão do Sul","CENTRO EDUCACIONAL APAE","0.6138","0.7273","0.6265","0.6138","abaixo do limiar ou ambíguo"
"50010662","CEPE - CENTRO POSITIVO DE ENSINO","Chapadão do Sul","CEPE","0.5061","0.5","0.7541","0.5061","abaixo do limiar ou ambíguo"
"50010697","ESCOLA MUNICIPAL CECILIA MEIRELES","Chapadão do Sul","ESCOLA MUNICIAPAL AROEIRA","0.4474","0.6275","0.2247","0.0348","abaixo do limiar ou ambíguo"
"50025740","CENTRO DE EDUCACAO INFANTIL DONA DALILA","Chapadão do Sul","CENTRO EDUCACIONAL APAE","0.396","0.5283","0.2632","0.396","abaixo do limiar ou ambíguo"
"50030060","ESCOLA MUNICIPAL ERICO VERISSIMO","Chapadão do Sul","ESCOLA MUNICIPAL PEDRA BRANCA","0.4168","0.5283","0.3434","0.0373","abaixo do limiar ou ambíguo"
