referencia_index,grupo_bibliografico,camada_id,camada,grupo_operacional,metodo_vinculacao,confianca,url_referencia
132,Vegetação,mapa_vegetacao_original_radam,Mapa de vegetação original RADAM,paisagem,url_exata,alta,https://www.pinms.ms.gov.br/arcgis/rest/services/SGI/Vegetacao_RADAM_MS/MapServer
133,Uso da terra,uso_cobertura_solo,MapBiomas 10.1 — cobertura e uso da terra por município,paisagem,regra_curada,alta,https://brasil.mapbiomas.org/colecoes-mapbiomas
133,Uso da terra,mapa_mudancas_uso_solo,MapBiomas 10.1 — desmatamento e vegetação secundária,paisagem,regra_curada,alta,https://brasil.mapbiomas.org/colecoes-mapbiomas
134,Uso da terra,uso_cobertura_solo,MapBiomas 10.1 — cobertura e uso da terra por município,paisagem,url_exata,alta,https://brasil.mapbiomas.org/estatisticas
134,Uso da terra,mapa_mudancas_uso_solo,MapBiomas 10.1 — desmatamento e vegetação secundária,paisagem,url_exata,alta,https://brasil.mapbiomas.org/estatisticas
135,Planejamento territorial,mapa_zee_ms,Zoneamento Ecológico Econômico de Mato Grosso do Sul,analise,url_exata,alta,https://www.pinms.ms.gov.br/arcgis/rest/services/IMASUL/SiriemaGeo_Sisla/MapServer/38
136,Recursos hídricos,mapa_bacias_uepgrh,"Bacias, sub-bacias e unidades de planejamento hídrico",ambiente,url_exata,alta,https://www.pinms.ms.gov.br/arcgis/rest/services/SEMADESC/SEMADESC_MAPAS/MapServer
137,Recursos hídricos,mapa_disponibilidade_hidrica,Disponibilidade hídrica superficial e água disponível no solo,ambiente,url_exata,alta,https://www.pinms.ms.gov.br/arcgis/rest/services/SEMADESC/SEMADESC_MAPAS/MapServer
138,Qualidade da água,mapa_qualidade_agua_ana,Qualidade da água e estações de monitoramento,ambiente,url_exata,alta,https://qualidadedaagua.ana.gov.br
139,Fogo,mapa_focos_calor_risco,"Focos de calor, áreas queimadas e risco de fogo",ambiente,url_exata,alta,https://data.inpe.br/queimadas/painel-do-fogo
140,Fogo,mapa_focos_calor_risco,"Focos de calor, áreas queimadas e risco de fogo",ambiente,url_exata,alta,https://pamgia.ibama.gov.br/server/rest/services/DDA/focos_calor_dda/MapServer
141,Recursos minerais,mapa_recursos_minerais_ms,Recursos minerais e ocorrências geológicas,geodiversidade,url_exata,alta,https://geoportal.sgb.gov.br/server/rest/services/geologia/ocorrencias/MapServer/0
141,Recursos minerais,inventario_geocientifico_fase3,Inventário geocientífico consolidado da Fase 3,geodiversidade,regra_curada,alta,https://geoportal.sgb.gov.br/server/rest/services/geologia/ocorrencias/MapServer/0
142,Clima,mapa_climatico_ms,"Mapa climático, precipitação e temperatura",ambiente,url_exata,alta,https://www.cemtec.ms.gov.br/bancodedados
143,Clima,mapa_climatico_ms,"Mapa climático, precipitação e temperatura",ambiente,url_exata,alta,https://portal.inmet.gov.br
144,Geodiversidade,retirada_laguna_nodos_municipais,Nós municipais da Retirada da Laguna,patrimonio,regra_curada,alta,https://aacpdappls.net.ms.gov.br/appls/legislacao/secoge/govato.nsf/fd8600de8a55c7fc04256b210079ce25/9d2a7d2cb9c27f170425769a005c3d44?OpenDocument
144,Geodiversidade,geossitios_decreto_12897_2009,54 geossítios do Decreto Estadual 12.897 de 2009,geodiversidade,regra_curada,alta,https://aacpdappls.net.ms.gov.br/appls/legislacao/secoge/govato.nsf/fd8600de8a55c7fc04256b210079ce25/9d2a7d2cb9c27f170425769a005c3d44?OpenDocument
144,Geodiversidade,geossitios_compilados_niveis_precisao,Geossítios compilados com níveis de precisão,geodiversidade,regra_curada,alta,https://aacpdappls.net.ms.gov.br/appls/legislacao/secoge/govato.nsf/fd8600de8a55c7fc04256b210079ce25/9d2a7d2cb9c27f170425769a005c3d44?OpenDocument
144,Geodiversidade,inventario_geocientifico_fase3,Inventário geocientífico consolidado da Fase 3,geodiversidade,regra_curada,alta,https://aacpdappls.net.ms.gov.br/appls/legislacao/secoge/govato.nsf/fd8600de8a55c7fc04256b210079ce25/9d2a7d2cb9c27f170425769a005c3d44?OpenDocument
144,Geodiversidade,potencial_geocientifico_territorial_250km2,Potencial geocientífico territorial documentado — 250 km²,analise,regra_curada,alta,https://aacpdappls.net.ms.gov.br/appls/legislacao/secoge/govato.nsf/fd8600de8a55c7fc04256b210079ce25/9d2a7d2cb9c27f170425769a005c3d44?OpenDocument
145,Geodiversidade,geodiversidade_candidatos,Lugares candidatos do levantamento do projeto,geodiversidade,regra_curada,alta,https://aacpdappls.net.ms.gov.br/appls/legislacao/secoge/govato.nsf/fd8600de8a55c7fc04256b210079ce25/85f3f8665191e580042578b50066ba59?OpenDocument
145,Geodiversidade,potencial_geocientifico_territorial_250km2,Potencial geocientífico territorial documentado — 250 km²,analise,regra_curada,alta,https://aacpdappls.net.ms.gov.br/appls/legislacao/secoge/govato.nsf/fd8600de8a55c7fc04256b210079ce25/85f3f8665191e580042578b50066ba59?OpenDocument
146,Geodiversidade,lugares_interesse_geologico_propostos,Lugares de interesse geológico propostos ou indicados,geodiversidade,regra_curada,alta,https://sigep.eco.br/sitio037/sitio037.pdf
146,Geodiversidade,geossitios_compilados_niveis_precisao,Geossítios compilados com níveis de precisão,geodiversidade,regra_curada,alta,https://sigep.eco.br/sitio037/sitio037.pdf
146,Geodiversidade,inventario_geocientifico_fase3,Inventário geocientífico consolidado da Fase 3,geodiversidade,regra_curada,alta,https://sigep.eco.br/sitio037/sitio037.pdf
146,Geodiversidade,potencial_geocientifico_territorial_250km2,Potencial geocientífico territorial documentado — 250 km²,analise,regra_curada,alta,https://sigep.eco.br/sitio037/sitio037.pdf
147,Geodiversidade,lugares_interesse_geologico_propostos,Lugares de interesse geológico propostos ou indicados,geodiversidade,regra_curada,alta,https://sigep.eco.br/sitio034/sitio034.pdf
147,Geodiversidade,geossitios_compilados_niveis_precisao,Geossítios compilados com níveis de precisão,geodiversidade,regra_curada,alta,https://sigep.eco.br/sitio034/sitio034.pdf
147,Geodiversidade,inventario_geocientifico_fase3,Inventário geocientífico consolidado da Fase 3,geodiversidade,regra_curada,alta,https://sigep.eco.br/sitio034/sitio034.pdf
147,Geodiversidade,potencial_geocientifico_territorial_250km2,Potencial geocientífico territorial documentado — 250 km²,analise,regra_curada,alta,https://sigep.eco.br/sitio034/sitio034.pdf
148,Povos originários,terras_indigenas_poligonos,Terras indígenas e fases administrativas,comunidades,url_exata,alta,https://www.gov.br/funai/pt-br/atuacao/terras-indigenas/geoprocessamento-e-mapas
149,Conservação,unidades_conservacao,Unidades de conservação — CNUC,ambiente,regra_curada,alta,https://www.gov.br/icmbio/pt-br/assuntos/dados_geoespaciais_mapa_tematico-e-dados_geoestatisticos/dados_geoespaciais
149,Conservação,parque_nacional_serra_bodoquena,Parque Nacional da Serra da Bodoquena,ambiente,regra_curada,alta,https://www.gov.br/icmbio/pt-br/assuntos/dados_geoespaciais_mapa_tematico-e-dados_geoestatisticos/dados_geoespaciais
150,Fronteira,municipios_pontos_fronteira_alfandegados,Municípios com pontos alfandegados de fronteira,mobilidade,regra_curada,alta,https://www.gov.br/receitafederal/pt-br
150,Fronteira,terminais_rodoviarios_fronteiras,"Referências cartográficas preliminares — Pontes, passagens e pontos de fronteira",mobilidade,regra_curada,alta,https://www.gov.br/receitafederal/pt-br
151,Pantanal e fogo,pantanal_monitoramento_fogo,Monitoramento de focos de calor no Pantanal,ambiente,url_exata,alta,https://pamgia.ibama.gov.br/server/rest/services/Focos_Pantanal_Historico_MIL1/MapServer
152,Riscos e governança territorial,riscos_sazonalidade,"Riscos, sazonalidade e restrições operacionais",analise,url_exata,alta,https://www.defesacivil.ms.gov.br/unidade-administrativa/departamento-de-gestao-de-riscos-e-desastres
153,Riscos e governança territorial,riscos_sazonalidade,"Riscos, sazonalidade e restrições operacionais",analise,url_exata,alta,https://www.defesacivil.ms.gov.br/programas-e-projetos/monitoracao
154,Rotas institucionais e itinerários em estudo,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/trilhas-de-longo-curso-em-mato-grosso-do-sul-rota-dos-pioneiros-e-aviturismo-nas-regioes-vale-das-aguas-e-cone-sul
154,Rotas institucionais e itinerários em estudo,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/trilhas-de-longo-curso-em-mato-grosso-do-sul-rota-dos-pioneiros-e-aviturismo-nas-regioes-vale-das-aguas-e-cone-sul
154,Rotas institucionais e itinerários em estudo,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://www.turismo.ms.gov.br/trilhas-de-longo-curso-em-mato-grosso-do-sul-rota-dos-pioneiros-e-aviturismo-nas-regioes-vale-das-aguas-e-cone-sul
154,Rotas institucionais e itinerários em estudo,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://www.turismo.ms.gov.br/trilhas-de-longo-curso-em-mato-grosso-do-sul-rota-dos-pioneiros-e-aviturismo-nas-regioes-vale-das-aguas-e-cone-sul
154,Rotas institucionais e itinerários em estudo,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://www.turismo.ms.gov.br/trilhas-de-longo-curso-em-mato-grosso-do-sul-rota-dos-pioneiros-e-aviturismo-nas-regioes-vale-das-aguas-e-cone-sul
154,Rotas institucionais e itinerários em estudo,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://www.turismo.ms.gov.br/trilhas-de-longo-curso-em-mato-grosso-do-sul-rota-dos-pioneiros-e-aviturismo-nas-regioes-vale-das-aguas-e-cone-sul
154,Rotas institucionais e itinerários em estudo,interacoes_rotas_unidades_conservacao,Interações exploratórias entre rotas e unidades de conservação,analise,regra_curada,alta,https://www.turismo.ms.gov.br/trilhas-de-longo-curso-em-mato-grosso-do-sul-rota-dos-pioneiros-e-aviturismo-nas-regioes-vale-das-aguas-e-cone-sul
154,Rotas institucionais e itinerários em estudo,cavidades_proximas_rotas_estudo,Cavidades próximas às rotas em estudo,analise,regra_curada,alta,https://www.turismo.ms.gov.br/trilhas-de-longo-curso-em-mato-grosso-do-sul-rota-dos-pioneiros-e-aviturismo-nas-regioes-vale-das-aguas-e-cone-sul
155,Rotas institucionais e itinerários em estudo,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-rota-do-cerrado-e-nova-marca-para-o-aviturismo-durante-o-avistar-brasil-2025
155,Rotas institucionais e itinerários em estudo,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-rota-do-cerrado-e-nova-marca-para-o-aviturismo-durante-o-avistar-brasil-2025
155,Rotas institucionais e itinerários em estudo,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-rota-do-cerrado-e-nova-marca-para-o-aviturismo-durante-o-avistar-brasil-2025
155,Rotas institucionais e itinerários em estudo,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-rota-do-cerrado-e-nova-marca-para-o-aviturismo-durante-o-avistar-brasil-2025
155,Rotas institucionais e itinerários em estudo,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-rota-do-cerrado-e-nova-marca-para-o-aviturismo-durante-o-avistar-brasil-2025
155,Rotas institucionais e itinerários em estudo,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-rota-do-cerrado-e-nova-marca-para-o-aviturismo-durante-o-avistar-brasil-2025
155,Rotas institucionais e itinerários em estudo,interacoes_rotas_unidades_conservacao,Interações exploratórias entre rotas e unidades de conservação,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-rota-do-cerrado-e-nova-marca-para-o-aviturismo-durante-o-avistar-brasil-2025
155,Rotas institucionais e itinerários em estudo,cavidades_proximas_rotas_estudo,Cavidades próximas às rotas em estudo,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-rota-do-cerrado-e-nova-marca-para-o-aviturismo-durante-o-avistar-brasil-2025
156,Rotas institucionais e itinerários em estudo,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/confira-os-destaques-de-mato-grosso-do-sul-na-17a-avistar-brasil-2024
156,Rotas institucionais e itinerários em estudo,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/confira-os-destaques-de-mato-grosso-do-sul-na-17a-avistar-brasil-2024
156,Rotas institucionais e itinerários em estudo,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://www.turismo.ms.gov.br/confira-os-destaques-de-mato-grosso-do-sul-na-17a-avistar-brasil-2024
156,Rotas institucionais e itinerários em estudo,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://www.turismo.ms.gov.br/confira-os-destaques-de-mato-grosso-do-sul-na-17a-avistar-brasil-2024
156,Rotas institucionais e itinerários em estudo,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://www.turismo.ms.gov.br/confira-os-destaques-de-mato-grosso-do-sul-na-17a-avistar-brasil-2024
156,Rotas institucionais e itinerários em estudo,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://www.turismo.ms.gov.br/confira-os-destaques-de-mato-grosso-do-sul-na-17a-avistar-brasil-2024
156,Rotas institucionais e itinerários em estudo,interacoes_rotas_unidades_conservacao,Interações exploratórias entre rotas e unidades de conservação,analise,regra_curada,alta,https://www.turismo.ms.gov.br/confira-os-destaques-de-mato-grosso-do-sul-na-17a-avistar-brasil-2024
156,Rotas institucionais e itinerários em estudo,cavidades_proximas_rotas_estudo,Cavidades próximas às rotas em estudo,analise,regra_curada,alta,https://www.turismo.ms.gov.br/confira-os-destaques-de-mato-grosso-do-sul-na-17a-avistar-brasil-2024
157,Rotas institucionais e itinerários em estudo,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-reforca-compromisso-com-o-turismo-de-observacao-de-aves-na-global-birdfair-2025
157,Rotas institucionais e itinerários em estudo,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-reforca-compromisso-com-o-turismo-de-observacao-de-aves-na-global-birdfair-2025
157,Rotas institucionais e itinerários em estudo,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-reforca-compromisso-com-o-turismo-de-observacao-de-aves-na-global-birdfair-2025
157,Rotas institucionais e itinerários em estudo,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-reforca-compromisso-com-o-turismo-de-observacao-de-aves-na-global-birdfair-2025
157,Rotas institucionais e itinerários em estudo,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-reforca-compromisso-com-o-turismo-de-observacao-de-aves-na-global-birdfair-2025
157,Rotas institucionais e itinerários em estudo,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-reforca-compromisso-com-o-turismo-de-observacao-de-aves-na-global-birdfair-2025
157,Rotas institucionais e itinerários em estudo,interacoes_rotas_unidades_conservacao,Interações exploratórias entre rotas e unidades de conservação,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-reforca-compromisso-com-o-turismo-de-observacao-de-aves-na-global-birdfair-2025
157,Rotas institucionais e itinerários em estudo,cavidades_proximas_rotas_estudo,Cavidades próximas às rotas em estudo,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-reforca-compromisso-com-o-turismo-de-observacao-de-aves-na-global-birdfair-2025
158,Rotas institucionais e itinerários em estudo,municipios_pontos_fronteira_alfandegados,Municípios com pontos alfandegados de fronteira,mobilidade,regra_curada,alta,https://www.turismo.ms.gov.br/rota-bioceanica-potencializara-o-turismo-em-mato-grosso-do-sul
158,Rotas institucionais e itinerários em estudo,rodovias_estaduais,Rodovias estaduais,infra,regra_curada,alta,https://www.turismo.ms.gov.br/rota-bioceanica-potencializara-o-turismo-em-mato-grosso-do-sul
158,Rotas institucionais e itinerários em estudo,rodovias_federais,Rodovias federais,infra,regra_curada,alta,https://www.turismo.ms.gov.br/rota-bioceanica-potencializara-o-turismo-em-mato-grosso-do-sul
158,Rotas institucionais e itinerários em estudo,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/rota-bioceanica-potencializara-o-turismo-em-mato-grosso-do-sul
158,Rotas institucionais e itinerários em estudo,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/rota-bioceanica-potencializara-o-turismo-em-mato-grosso-do-sul
158,Rotas institucionais e itinerários em estudo,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://www.turismo.ms.gov.br/rota-bioceanica-potencializara-o-turismo-em-mato-grosso-do-sul
158,Rotas institucionais e itinerários em estudo,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://www.turismo.ms.gov.br/rota-bioceanica-potencializara-o-turismo-em-mato-grosso-do-sul
158,Rotas institucionais e itinerários em estudo,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://www.turismo.ms.gov.br/rota-bioceanica-potencializara-o-turismo-em-mato-grosso-do-sul
158,Rotas institucionais e itinerários em estudo,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://www.turismo.ms.gov.br/rota-bioceanica-potencializara-o-turismo-em-mato-grosso-do-sul
158,Rotas institucionais e itinerários em estudo,interacoes_rotas_unidades_conservacao,Interações exploratórias entre rotas e unidades de conservação,analise,regra_curada,alta,https://www.turismo.ms.gov.br/rota-bioceanica-potencializara-o-turismo-em-mato-grosso-do-sul
158,Rotas institucionais e itinerários em estudo,cavidades_proximas_rotas_estudo,Cavidades próximas às rotas em estudo,analise,regra_curada,alta,https://www.turismo.ms.gov.br/rota-bioceanica-potencializara-o-turismo-em-mato-grosso-do-sul
159,Rotas institucionais e itinerários em estudo,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/regiao-turistica-rota-norte-recebe-i-seminario-regional-do-folclore-moncoeiro
159,Rotas institucionais e itinerários em estudo,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/regiao-turistica-rota-norte-recebe-i-seminario-regional-do-folclore-moncoeiro
159,Rotas institucionais e itinerários em estudo,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://www.turismo.ms.gov.br/regiao-turistica-rota-norte-recebe-i-seminario-regional-do-folclore-moncoeiro
159,Rotas institucionais e itinerários em estudo,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://www.turismo.ms.gov.br/regiao-turistica-rota-norte-recebe-i-seminario-regional-do-folclore-moncoeiro
159,Rotas institucionais e itinerários em estudo,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://www.turismo.ms.gov.br/regiao-turistica-rota-norte-recebe-i-seminario-regional-do-folclore-moncoeiro
159,Rotas institucionais e itinerários em estudo,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://www.turismo.ms.gov.br/regiao-turistica-rota-norte-recebe-i-seminario-regional-do-folclore-moncoeiro
159,Rotas institucionais e itinerários em estudo,interacoes_rotas_unidades_conservacao,Interações exploratórias entre rotas e unidades de conservação,analise,regra_curada,alta,https://www.turismo.ms.gov.br/regiao-turistica-rota-norte-recebe-i-seminario-regional-do-folclore-moncoeiro
159,Rotas institucionais e itinerários em estudo,cavidades_proximas_rotas_estudo,Cavidades próximas às rotas em estudo,analise,regra_curada,alta,https://www.turismo.ms.gov.br/regiao-turistica-rota-norte-recebe-i-seminario-regional-do-folclore-moncoeiro
160,Rotas institucionais e itinerários em estudo,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/rota-pantanal-bonito-recebeu-em-2015-mais-de-422-mil-turistas
160,Rotas institucionais e itinerários em estudo,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/rota-pantanal-bonito-recebeu-em-2015-mais-de-422-mil-turistas
160,Rotas institucionais e itinerários em estudo,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://www.turismo.ms.gov.br/rota-pantanal-bonito-recebeu-em-2015-mais-de-422-mil-turistas
160,Rotas institucionais e itinerários em estudo,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://www.turismo.ms.gov.br/rota-pantanal-bonito-recebeu-em-2015-mais-de-422-mil-turistas
160,Rotas institucionais e itinerários em estudo,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://www.turismo.ms.gov.br/rota-pantanal-bonito-recebeu-em-2015-mais-de-422-mil-turistas
160,Rotas institucionais e itinerários em estudo,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://www.turismo.ms.gov.br/rota-pantanal-bonito-recebeu-em-2015-mais-de-422-mil-turistas
160,Rotas institucionais e itinerários em estudo,interacoes_rotas_unidades_conservacao,Interações exploratórias entre rotas e unidades de conservação,analise,regra_curada,alta,https://www.turismo.ms.gov.br/rota-pantanal-bonito-recebeu-em-2015-mais-de-422-mil-turistas
160,Rotas institucionais e itinerários em estudo,cavidades_proximas_rotas_estudo,Cavidades próximas às rotas em estudo,analise,regra_curada,alta,https://www.turismo.ms.gov.br/rota-pantanal-bonito-recebeu-em-2015-mais-de-422-mil-turistas
161,Rotas institucionais e itinerários em estudo,localidades_quilombolas_ibge,Comunidades e localidades quilombolas,comunidades,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-guia-de-afroturismo-e-apresenta-estrategia-para-fortalecer-o-segmento
161,Rotas institucionais e itinerários em estudo,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-guia-de-afroturismo-e-apresenta-estrategia-para-fortalecer-o-segmento
161,Rotas institucionais e itinerários em estudo,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-guia-de-afroturismo-e-apresenta-estrategia-para-fortalecer-o-segmento
161,Rotas institucionais e itinerários em estudo,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-guia-de-afroturismo-e-apresenta-estrategia-para-fortalecer-o-segmento
161,Rotas institucionais e itinerários em estudo,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-guia-de-afroturismo-e-apresenta-estrategia-para-fortalecer-o-segmento
161,Rotas institucionais e itinerários em estudo,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-guia-de-afroturismo-e-apresenta-estrategia-para-fortalecer-o-segmento
161,Rotas institucionais e itinerários em estudo,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-guia-de-afroturismo-e-apresenta-estrategia-para-fortalecer-o-segmento
161,Rotas institucionais e itinerários em estudo,interacoes_rotas_unidades_conservacao,Interações exploratórias entre rotas e unidades de conservação,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-guia-de-afroturismo-e-apresenta-estrategia-para-fortalecer-o-segmento
161,Rotas institucionais e itinerários em estudo,cavidades_proximas_rotas_estudo,Cavidades próximas às rotas em estudo,analise,regra_curada,alta,https://www.turismo.ms.gov.br/mato-grosso-do-sul-lanca-guia-de-afroturismo-e-apresenta-estrategia-para-fortalecer-o-segmento
162,Rotas institucionais e itinerários em estudo,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/tourist-regions
162,Rotas institucionais e itinerários em estudo,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/tourist-regions
162,Rotas institucionais e itinerários em estudo,regioes_municipios_turisticos,Regiões e municípios do Mapa do Turismo Brasileiro,turismo,regra_curada,alta,https://www.turismo.ms.gov.br/tourist-regions
162,Rotas institucionais e itinerários em estudo,areas_exploratorias_influencia_cartografica,Áreas exploratórias de influência cartográfica,paisagem,regra_curada,alta,https://www.turismo.ms.gov.br/tourist-regions
162,Rotas institucionais e itinerários em estudo,trechos_itinerarios,Trechos esquemáticos derivados das propostas metodológicas,analise,regra_curada,alta,https://www.turismo.ms.gov.br/tourist-regions
162,Rotas institucionais e itinerários em estudo,pre_avaliacao_cartografica_itinerarios,Pré-avaliação cartográfica descritiva dos itinerários,analise,regra_curada,alta,https://www.turismo.ms.gov.br/tourist-regions
162,Rotas institucionais e itinerários em estudo,corredores_exploratorios_aprofundamento,Eixos exploratórios para aprofundamento,analise,regra_curada,alta,https://www.turismo.ms.gov.br/tourist-regions
162,Rotas institucionais e itinerários em estudo,interacoes_rotas_unidades_conservacao,Interações exploratórias entre rotas e unidades de conservação,analise,regra_curada,alta,https://www.turismo.ms.gov.br/tourist-regions
162,Rotas institucionais e itinerários em estudo,cavidades_proximas_rotas_estudo,Cavidades próximas às rotas em estudo,analise,regra_curada,alta,https://www.turismo.ms.gov.br/tourist-regions
163,Rotas institucionais e itinerários em estudo,rotas_culturais_propostas,Propostas metodológicas de rotas e itinerários culturais — marco PRICI,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/conheca-ms/artesanato
163,Rotas institucionais e itinerários em estudo,pontos_interesse_itinerarios,Pontos de interesse para itinerários,eventos,regra_curada,alta,https://www.turismo.ms.gov.br/conheca-ms/artesanato
